user_id,screen_name,followers_count,current_influence,post_frequency,engagement_rate,post_quality,hashtag_usage,mentions,video_content,posting_time_morning,posting_time_afternoon,posting_time_evening,future_influence
2455740283,MrBeast,32664807.902484614,-0.6764081337781003,8,0.14273171208340887,0.539698778747826,3,0,0,0,1,0,0.5594649539526819
2455740283,MrBeast,32679318.02834205,-0.6764081337781003,4,0.09436997641087325,0.5023135360965327,4,1,0,0,0,1,0.2077274712720034
2455740283,MrBeast,32669463.16750046,-0.6764081337781003,1,0.1129379736368755,0.898190944604511,2,0,1,0,1,0,0.5627963162159948
2455740283,MrBeast,32632046.823035676,-0.6764081337781003,9,0.07986918343960085,0.8907803303665018,1,0,0,1,0,0,0.6518398986068709
2455740283,MrBeast,32623339.81966814,-0.6764081337781003,7,0.10837825194568391,0.7714288792130364,1,2,0,0,1,0,0.6813119338948245
2455740283,MrBeast,32691178.823867235,-0.6764081337781003,3,0.09684076018181165,0.8950587586353866,0,1,0,1,0,0,0.35300046616028863
2455740283,MrBeast,32649791.181250967,-0.6764081337781003,3,0.06580225142115094,0.5997937539895752,2,0,0,1,0,0,0.11629233920144794
2455740283,MrBeast,32702922.822917376,-0.6764081337781003,3,0.028506471822425695,0.5731651738511072,1,0,0,0,1,0,0.06725128666078378
2455740283,MrBeast,32647894.487585276,-0.6764081337781003,2,0.08728636901148204,0.5603904421737633,0,0,0,0,0,1,0.022731710772453388
2455740283,MrBeast,32620604.45061893,-0.6764081337781003,2,0.07464575039377723,0.9315051763351652,0,2,1,0,0,1,0.5600194719519525
2455740283,MrBeast,32643307.625668824,-0.6764081337781003,6,0.03586694016601327,0.8568726593378216,3,1,0,0,1,0,0.4231268864897391
2455740283,MrBeast,32606832.974715948,-0.6764081337781003,3,0.028638095332243284,0.7016275336576954,1,0,0,0,1,0,0.1722928256346713
2455740283,MrBeast,32691031.5905593,-0.6764081337781003,5,0.12851422544769023,0.5028098217521488,3,1,0,0,0,1,0.36510844578487067
2455740283,MrBeast,32702825.586932622,-0.6764081337781003,2,0.138234797245193,0.6119487409682165,0,2,0,1,0,0,0.2809488626792892
2455740283,MrBeast,32661803.30339651,-0.6764081337781003,5,0.0897648943401364,0.5000409496017821,0,2,1,1,0,0,0.4061978007214615
2455740283,MrBeast,32685072.3184827,-0.6764081337781003,3,0.12244947577808413,0.8711659351139525,0,0,1,0,1,0,0.6886000244818083
2455740283,MrBeast,32693574.217831355,-0.6764081337781003,5,0.06336945487915421,0.887249269224488,2,1,0,0,1,0,0.45096625574938776
2455740283,MrBeast,32706419.806345712,-0.6764081337781003,4,0.03887319537006803,0.6092330985357619,4,2,0,1,0,0,0.2227941594320595
2455740283,MrBeast,32659746.538275857,-0.6764081337781003,7,0.04599639684492018,0.8183393207889331,4,0,0,0,1,0,0.5509641185866567
2455740283,MrBeast,32638888.900809072,-0.6764081337781003,4,0.04494859933242775,0.8872239158108217,1,1,1,0,1,0,0.63187161604461
2455740283,MrBeast,32695243.887860555,-0.6764081337781003,4,0.10841147839662583,0.7428316698802592,3,1,1,0,0,1,0.5227696839428237
2455740283,MrBeast,32650971.94130272,-0.6764081337781003,7,0.02509666535826867,0.7548972608934572,4,1,1,0,0,1,0.6531945714724189
2455740283,MrBeast,32665760.19039676,-0.6764081337781003,1,0.14490535864088513,0.885667465095344,1,0,0,1,0,0,0.43577038556459236
2455740283,MrBeast,32677020.20811354,-0.6764081337781003,5,0.05606121406686818,0.7699912772418869,3,2,1,0,0,1,0.6400427333314627
2455740283,MrBeast,32657160.49396067,-0.6764081337781003,4,0.11302243657494261,0.6765220848964029,3,1,0,0,1,0,0.3466533262432572
2455740283,MrBeast,32687866.996161785,-0.6764081337781003,2,0.058034815234122045,0.5105120584716485,1,2,0,1,0,0,0.05031496554083035
2455740283,MrBeast,32617574.554951895,-0.6764081337781003,1,0.14440312310686287,0.6904704052284218,1,2,1,0,0,1,0.4760133472039419
2455740283,MrBeast,32695111.997814376,-0.6764081337781003,3,0.10267667685615027,0.8376281027478398,4,1,0,1,0,0,0.42702842299564775
2455740283,MrBeast,32625299.13332984,-0.6764081337781003,8,0.0850477667758657,0.8969796774352892,3,0,0,1,0,0,0.6412131484027933
2455740283,MrBeast,32601833.989084754,-0.6764081337781003,9,0.120426990476318,0.8440009880143609,1,2,0,0,0,1,0.7912490256706869
2455740283,MrBeast,32654835.909926135,-0.6764081337781003,6,0.07631315105919068,0.8675516274627577,4,1,0,1,0,0,0.6435935316516992
2455740283,MrBeast,32743859.46308998,-0.6764081337781003,4,0.07874825508963357,0.7935388586051872,1,1,1,1,0,0,0.6296083809340063
2455740283,MrBeast,32643988.543391988,-0.6764081337781003,9,0.06504489002480054,0.6497902441363879,2,2,0,1,0,0,0.5135243554930735
2455740283,MrBeast,32617235.69510071,-0.6764081337781003,8,0.0974524192852357,0.6900541529937163,2,1,0,0,0,1,0.4725562740789267
2455740283,MrBeast,32625432.790428437,-0.6764081337781003,2,0.14395557930809091,0.6451873343130625,1,0,0,1,0,0,0.2596030691418747
2455740283,MrBeast,32687214.91030658,-0.6764081337781003,7,0.14610574538554882,0.8499625767561083,2,2,0,1,0,0,0.793391904861206
2455740283,MrBeast,32728593.693776775,-0.6764081337781003,7,0.01140459676539514,0.6941944156392523,0,0,0,0,1,0,0.32459233186533987
2455740283,MrBeast,32644282.497941792,-0.6764081337781003,2,0.08537397109041489,0.8818358960009332,4,1,1,0,0,1,0.6552179465967457
2455740283,MrBeast,32622496.008669984,-0.6764081337781003,2,0.08736837770470753,0.6501908777460328,1,2,0,1,0,0,0.21877808474113264
2455740283,MrBeast,32625660.340667665,-0.6764081337781003,1,0.04103642632492021,0.8644790801095485,3,0,0,1,0,0,0.17489430215175295
2455740283,MrBeast,32683980.87213268,-0.6764081337781003,4,0.07283963135238909,0.927116347165757,2,0,1,0,0,1,0.6402094035798918
2455740283,MrBeast,32670635.831223983,-0.6764081337781003,7,0.030763757443621552,0.6248433679102261,4,0,1,1,0,0,0.5051077295654959
2455740283,MrBeast,32659549.6057713,-0.6764081337781003,2,0.11418346543181193,0.7347602008494821,2,2,1,1,0,0,0.5112645558524263
2455740283,MrBeast,32600163.171878602,-0.6764081337781003,1,0.1293718366653524,0.6062069607610541,3,0,0,0,1,0,0.1394804870842146
2455740283,MrBeast,32722338.548185177,-0.6764081337781003,2,0.04711796693061274,0.9054012214786077,0,1,0,0,1,0,0.30521214337278685
2455740283,MrBeast,32736482.400314737,-0.6764081337781003,9,0.12462879968437682,0.750539539352381,0,0,0,0,1,0,0.6062482906674321
2455740283,MrBeast,32594040.322646968,-0.6764081337781003,6,0.021933743696350802,0.8534681303660892,3,1,0,0,0,1,0.5293676086981578
2455740283,MrBeast,32628267.639949903,-0.6764081337781003,7,0.0470719012731039,0.5951112517085665,2,0,1,1,0,0,0.4783997975466413
2455740283,MrBeast,32654246.18024027,-0.6764081337781003,2,0.148035798348806,0.6343376770711009,1,2,0,1,0,0,0.28256031140785376
2455740283,MrBeast,32739254.466045756,-0.6764081337781003,4,0.13558364965398628,0.6296422282079304,0,2,0,1,0,0,0.3115321259870128
2455740283,MrBeast,32665805.793597564,-0.6764081337781003,6,0.10565146900586637,0.9982607918170494,4,0,0,0,0,1,0.768413125892421
2455740283,MrBeast,32628794.187504165,-0.6764081337781003,5,0.13760096245385137,0.9127118757263275,4,0,1,0,1,0,0.8155045378592806
2455740283,MrBeast,32668975.721768707,-0.6764081337781003,4,0.12638262410065948,0.9134545535287759,1,2,0,0,0,1,0.5814963048959739
2455740283,MrBeast,32613051.54233874,-0.6764081337781003,7,0.03443992556433019,0.9150855180706516,0,1,1,0,0,1,0.7693110625150597
2455740283,MrBeast,32674433.33451324,-0.6764081337781003,9,0.10055165779268241,0.9918425949659571,1,1,1,0,0,1,1.051482321428615
2455740283,MrBeast,32612059.05732257,-0.6764081337781003,4,0.10555565089744971,0.9703692443138754,0,1,1,0,1,0,0.7418453177442642
2455740283,MrBeast,32633039.901524488,-0.6764081337781003,1,0.08350830129413567,0.6341099697661496,2,1,0,0,0,1,0.10236823922209323
2455740283,MrBeast,32668318.698196873,-0.6764081337781003,3,0.06510648406492847,0.8092052189563288,4,0,0,0,0,1,0.33251696871091097
2455740283,MrBeast,32640592.86288087,-0.6764081337781003,9,0.05442413325511721,0.7446689880183069,3,2,0,0,1,0,0.631229780630691
2455740283,MrBeast,32687270.855239816,-0.6764081337781003,1,0.052361652009459594,0.504598333789431,4,1,1,0,1,0,0.18353022107950184
2455740283,MrBeast,32664443.113953616,-0.6764081337781003,9,0.025245038563111305,0.8688112899798771,2,2,1,0,0,1,0.7916355179378693
2455740283,MrBeast,32635272.440696444,-0.6764081337781003,1,0.0990644342941314,0.7317535902750936,0,1,0,0,1,0,0.2740683789774153
2455740283,MrBeast,32659638.91951695,-0.6764081337781003,4,0.07001073540518901,0.717601217412903,3,2,0,0,0,1,0.338816398432294
2455740283,MrBeast,32645177.11255075,-0.6764081337781003,7,0.10181368530455999,0.5694511611320121,2,2,0,0,1,0,0.49347104685084026
2455740283,MrBeast,32631302.679204144,-0.6764081337781003,6,0.12513248932977888,0.7447825504617767,3,0,0,1,0,0,0.555819807907491
2455740283,MrBeast,32665393.423417248,-0.6764081337781003,4,0.06733597916699649,0.8993300099151907,0,2,0,0,1,0,0.46357983826838917
2455740283,MrBeast,32723054.715835214,-0.6764081337781003,1,0.05793253731927673,0.6802687280387554,2,1,0,0,1,0,0.06036104681328695
2455740283,MrBeast,32681701.417889506,-0.6764081337781003,6,0.07426243572717815,0.8139663473560889,2,1,0,0,0,1,0.5343626903553695
2455740283,MrBeast,32684095.44797041,-0.6764081337781003,3,0.03436954862624096,0.5901916506051257,2,2,1,0,0,1,0.3323737679538132
2455740283,MrBeast,32611790.91364037,-0.6764081337781003,1,0.10257553060108839,0.9252276380037999,1,1,1,0,1,0,0.6502213923886819
2455740283,MrBeast,32615042.253155243,-0.6764081337781003,7,0.0997854081219127,0.5643024303096387,0,2,0,0,0,1,0.42273209027301983
44196397,elonmusk,220254691.16394892,0.1064898827898723,1,0.13042151074475747,0.8283205778464691,3,0,1,0,0,1,1.2760802457031293
44196397,elonmusk,220105449.05201697,0.1064898827898723,5,0.14353730517831315,0.5686267024442162,2,0,0,1,0,0,1.108131656523168
44196397,elonmusk,220314043.42742583,0.1064898827898723,7,0.10945865362148054,0.6649921440401699,0,2,0,0,1,0,1.3077723986045555
44196397,elonmusk,220172915.43395942,0.1064898827898723,8,0.1479829428754703,0.5822459176148658,2,0,1,0,0,1,1.4302580048323137
44196397,elonmusk,220010933.51377088,0.1064898827898723,1,0.12254640655085304,0.9322443229830673,0,0,0,0,0,1,1.1764157654229126
44196397,elonmusk,220442494.62989843,0.1064898827898723,5,0.0718916571647503,0.5818957938448692,4,1,0,1,0,0,1.0886791242534761
44196397,elonmusk,220242041.12346283,0.1064898827898723,3,0.06592545631970857,0.5166376304570569,3,0,0,1,0,0,0.8391032782385464
44196397,elonmusk,219977810.39241415,0.1064898827898723,9,0.06872943958806352,0.6579517082981,4,2,0,1,0,0,1.3331249371160134
44196397,elonmusk,220298466.7636985,0.1064898827898723,2,0.06624290116102087,0.758840310887705,0,2,1,0,1,0,1.2210764602521103
44196397,elonmusk,220167658.75888342,0.1064898827898723,3,0.040099135720744736,0.7208725954829529,3,1,1,1,0,0,1.1525493600060264
44196397,elonmusk,220030608.75135863,0.1064898827898723,6,0.0794078949101738,0.6333139672139801,0,1,1,0,1,0,1.3068922960044924
44196397,elonmusk,220261916.97374707,0.1064898827898723,1,0.13934809302120232,0.9668272319174822,4,0,0,0,0,1,1.2964433670140108
44196397,elonmusk,220357698.20688868,0.1064898827898723,9,0.08065375598382575,0.5095169836110964,1,0,0,0,1,0,1.250389012050245
44196397,elonmusk,220466811.47631493,0.1064898827898723,9,0.07495509259534021,0.8916845930990378,4,2,0,1,0,0,1.6118641971342604
44196397,elonmusk,219877927.1110949,0.1064898827898723,2,0.06546490341129166,0.9580746840428975,4,0,0,1,0,0,1.0946721874992
44196397,elonmusk,220400236.9688124,0.1064898827898723,7,0.10339412611758386,0.5734608883380554,1,2,1,0,0,1,1.3920796079583835
44196397,elonmusk,220329355.9295287,0.1064898827898723,2,0.1483184440086818,0.6296423964944946,0,0,1,0,0,1,1.165416694232934
44196397,elonmusk,220244972.8998375,0.1064898827898723,5,0.12281507607762836,0.5707648318242438,0,1,0,1,0,0,1.076180907498342
44196397,elonmusk,220236377.63982812,0.1064898827898723,5,0.06040980443829913,0.5058769187528043,1,2,1,0,0,1,1.2087852591493407
44196397,elonmusk,220248480.62824917,0.1064898827898723,9,0.07569444081550279,0.9905048564760086,4,1,0,1,0,0,1.6930095053659024
44196397,elonmusk,220288402.8227575,0.1064898827898723,6,0.07903595155311575,0.8489040887419828,0,0,0,0,0,1,1.260236661061133
44196397,elonmusk,219778416.39647308,0.1064898827898723,7,0.13146380397972032,0.6811854166293494,3,2,1,0,0,1,1.5392720512150222
44196397,elonmusk,220258548.9620502,0.1064898827898723,2,0.05235921154964843,0.676401540779551,3,0,0,0,0,1,0.9255422464009462
44196397,elonmusk,220054802.4942282,0.1064898827898723,4,0.030218821993101358,0.6959916227343037,4,2,0,0,1,0,1.1036111924035228
44196397,elonmusk,220344231.45060766,0.1064898827898723,5,0.017292250098868162,0.7441376915817991,0,0,0,0,1,0,0.9828271152825615
44196397,elonmusk,220173972.23317096,0.1064898827898723,9,0.05786306646633963,0.9289727306044847,1,1,0,0,1,0,1.403191948651039
44196397,elonmusk,219773805.33638182,0.1064898827898723,1,0.13361578135545746,0.668121505369261,3,2,0,0,1,0,1.139344053115407
44196397,elonmusk,220485851.63062316,0.1064898827898723,5,0.0518623938298784,0.8890659406968968,4,1,0,0,0,1,1.2667032414749981
44196397,elonmusk,220049870.6574591,0.1064898827898723,2,0.1071130599631188,0.8729813260138017,4,2,0,0,1,0,1.1503439039940055
44196397,elonmusk,220062921.87927178,0.1064898827898723,5,0.033462195046393424,0.716016882555604,1,2,0,0,1,0,1.0951899477847136
44196397,elonmusk,220228780.53045145,0.1064898827898723,5,0.016463273948533974,0.8388102309979527,1,1,0,1,0,0,1.1540286648995308
44196397,elonmusk,220353031.210146,0.1064898827898723,2,0.07760203477031816,0.7905665258891064,4,0,0,0,1,0,1.0282226397664553
44196397,elonmusk,220178547.41753912,0.1064898827898723,5,0.11455362907146358,0.5902472858794792,0,1,1,0,1,0,1.2605321587899136
44196397,elonmusk,219920872.97145313,0.1064898827898723,3,0.03801015162722604,0.6779158436743737,1,1,1,1,0,0,1.203300852934771
44196397,elonmusk,220037900.8936928,0.1064898827898723,5,0.012900488664448697,0.747974087539877,4,1,0,0,0,1,1.0467970687514054
44196397,elonmusk,220364705.7775074,0.1064898827898723,8,0.032603310694075134,0.9957080763669462,0,2,0,0,0,1,1.4793742013743405
44196397,elonmusk,219888117.6267955,0.1064898827898723,6,0.1440426603894269,0.6408287567221623,0,1,0,0,0,1,1.1968721860449532
44196397,elonmusk,220223255.90585262,0.1064898827898723,9,0.06811142007533971,0.5169310427627827,0,1,0,0,0,1,1.1923557122964867
44196397,elonmusk,220268397.73122203,0.1064898827898723,9,0.10242555750147316,0.5720981785707636,4,1,1,1,0,0,1.4435711332851977
44196397,elonmusk,220215067.55884692,0.1064898827898723,5,0.03224482588106019,0.5495975678832908,4,0,1,0,1,0,1.200456105245725
44196397,elonmusk,219967101.18732145,0.1064898827898723,6,0.09285669790909382,0.8043415953814503,3,1,0,0,1,0,1.3521664408592378
44196397,elonmusk,220560972.6539095,0.1064898827898723,7,0.14256427716039496,0.7604178841492198,1,2,0,0,1,0,1.4725837658599532
44196397,elonmusk,219826042.3088704,0.1064898827898723,1,0.14911009091222124,0.9314576262325085,2,2,1,0,0,1,1.4977650210495637
44196397,elonmusk,220038621.07416078,0.1064898827898723,8,0.10790156707013168,0.5124919533664531,0,0,0,0,1,0,1.1920720770558282
44196397,elonmusk,220152533.3811375,0.1064898827898723,7,0.028406469894203,0.7369567659351428,3,0,1,1,0,0,1.3820258151163909
44196397,elonmusk,220394061.76505995,0.1064898827898723,4,0.042732654330217085,0.7574460312207871,3,2,0,0,0,1,1.053802327323678
44196397,elonmusk,220326993.90155464,0.1064898827898723,6,0.1454276400175661,0.9191150171135765,0,2,1,0,0,1,1.587291686646279
44196397,elonmusk,220222692.5338119,0.1064898827898723,7,0.014878503721295126,0.8169746606541504,1,2,0,1,0,0,1.2021627735762772
44196397,elonmusk,220392348.78537965,0.1064898827898723,5,0.145237483029475,0.6972443246872924,1,0,0,0,0,1,1.2441296165248132
44196397,elonmusk,220174626.2036516,0.1064898827898723,9,0.09922746329905499,0.5706429003866279,2,0,0,0,1,0,1.2248988447626368
44196397,elonmusk,220213889.52572298,0.1064898827898723,9,0.05729318264080183,0.676271161903089,3,2,0,1,0,0,1.3144449012844692
44196397,elonmusk,220377998.71071166,0.1064898827898723,9,0.0759469916784763,0.7248596358065105,1,1,0,0,1,0,1.3588844267269808
44196397,elonmusk,220192432.809152,0.1064898827898723,1,0.08423448848016818,0.9247741061281087,3,0,0,0,1,0,1.2226346048797885
44196397,elonmusk,220186689.48766303,0.1064898827898723,9,0.09403315135897898,0.751214692185241,4,1,0,1,0,0,1.414258784823859
44196397,elonmusk,220142002.0099197,0.1064898827898723,4,0.12434625748106592,0.6944267554582783,0,0,0,0,0,1,1.114287405082847
44196397,elonmusk,220382899.52100632,0.1064898827898723,6,0.1079177054009345,0.6083221761710331,2,0,0,1,0,0,1.2764684697711237
44196397,elonmusk,220547722.23828673,0.1064898827898723,6,0.013343797748989701,0.6405140132144239,3,2,0,1,0,0,1.075961135634578
44196397,elonmusk,220243041.35322514,0.1064898827898723,9,0.0588912516389882,0.5188036799280393,1,0,0,0,0,1,1.1190837956523554
44196397,elonmusk,220416719.02533215,0.1064898827898723,5,0.05859626809631078,0.7413689011659922,0,2,0,1,0,0,1.0472729406676868
44196397,elonmusk,220358829.2941508,0.1064898827898723,9,0.09946933628975457,0.6503705019699901,1,0,1,0,1,0,1.5254001622897082
44196397,elonmusk,220354392.41321468,0.1064898827898723,5,0.09427722556116155,0.605823993853482,4,1,0,0,1,0,1.1579267647552283
44196397,elonmusk,220442140.39559433,0.1064898827898723,7,0.04377849358433588,0.8928728370385918,1,0,0,1,0,0,1.3010289252317015
44196397,elonmusk,220406613.08447608,0.1064898827898723,5,0.020655960650308527,0.79646753799718,4,0,0,0,1,0,1.19403189860832
44196397,elonmusk,220296250.2112893,0.1064898827898723,5,0.0358254697569564,0.7632778142933928,3,2,0,1,0,0,1.1291849492574704
44196397,elonmusk,220025331.94276756,0.1064898827898723,8,0.06456494847083633,0.5178962769480128,0,0,0,1,0,0,1.1330732094104738
44196397,elonmusk,220263389.13757977,0.1064898827898723,8,0.06339144087698663,0.8841473602609595,4,0,0,0,1,0,1.4486287039630072
44196397,elonmusk,219833061.6573465,0.1064898827898723,1,0.015489728908249182,0.7095013232682378,1,0,0,0,0,1,0.7550686936779198
44196397,elonmusk,220172555.82772708,0.1064898827898723,8,0.04746774581616421,0.6954359310709022,2,2,0,1,0,0,1.2506760887994943
44196397,elonmusk,220343933.2691091,0.1064898827898723,6,0.09450713416538378,0.714757419996155,4,2,0,0,1,0,1.2670501297353058
44196397,elonmusk,220092761.3588839,0.1064898827898723,2,0.03029294674886681,0.5845406948025114,2,1,0,0,1,0,0.8237955127214812
44196397,elonmusk,220025743.57368013,0.1064898827898723,5,0.14738146751848555,0.7315291896656719,1,0,0,0,0,1,1.2352226006417164
44196397,elonmusk,220166076.95898354,0.1064898827898723,5,0.10458904860150947,0.6431102220456772,4,0,0,0,0,1,1.2658729094045817
44196397,elonmusk,220208089.64378455,0.1064898827898723,2,0.14631223931591303,0.5399523294226856,1,2,0,0,0,1,1.0160923643014133
44196397,elonmusk,220459731.62608308,0.1064898827898723,1,0.09635271734180047,0.5670348644817371,3,0,0,0,1,0,0.9092324609931015
44196397,elonmusk,220155365.0954953,0.1064898827898723,9,0.08086200847103485,0.6794071267975684,1,1,0,0,1,0,1.361418880469136
44196397,elonmusk,220555404.20732915,0.1064898827898723,1,0.08967588402500108,0.5362219642439986,2,1,1,0,0,1,1.0217031821279716
44196397,elonmusk,220020195.1417701,0.1064898827898723,6,0.1094061753424094,0.6394166462620132,4,1,0,1,0,0,1.1167147605571792
44196397,elonmusk,220483988.5373921,0.1064898827898723,5,0.11280329440124451,0.7612239832488008,3,0,1,0,1,0,1.44007141685672
44196397,elonmusk,220223113.65100121,0.1064898827898723,8,0.07451640679789284,0.6756460313251935,0,2,0,0,1,0,1.313430751811791
44196397,elonmusk,220378612.4432497,0.1064898827898723,4,0.022025548256938803,0.5790797386463724,4,1,0,0,1,0,0.9345930590261213
44196397,elonmusk,220141767.62145227,0.1064898827898723,6,0.11546151396287216,0.8416483436902286,3,1,0,1,0,0,1.3779101036782286
44196397,elonmusk,220511858.95008957,0.1064898827898723,1,0.1403617390806154,0.8790202555612916,4,1,1,1,0,0,1.4414726132741649
44196397,elonmusk,220173695.8632199,0.1064898827898723,9,0.1338457720651329,0.8347246708519322,4,1,0,0,0,1,1.5664955804796066
44196397,elonmusk,220264290.16052973,0.1064898827898723,5,0.14737662015466116,0.5694137443394074,4,1,0,0,1,0,1.2285580448288251
44196397,elonmusk,220155224.32466975,0.1064898827898723,3,0.08692962058408109,0.6410931042234569,3,0,0,0,1,0,0.9247014017258315
44196397,elonmusk,220120387.76887456,0.1064898827898723,2,0.07311260196268737,0.5158215828368184,1,0,0,1,0,0,0.7723194609129875
44196397,elonmusk,220156189.24951667,0.1064898827898723,1,0.14546232218536564,0.5474879985577121,3,2,1,1,0,0,1.1823196975501378
44196397,elonmusk,220121325.3165594,0.1064898827898723,8,0.14241797474456497,0.6688889265974001,0,0,1,0,0,1,1.591846945984883
44196397,elonmusk,220441084.63058352,0.1064898827898723,5,0.11868588870156445,0.7476919661209531,2,0,0,0,0,1,1.2262964968297698
44196397,elonmusk,219920385.9189682,0.1064898827898723,7,0.13016616919069543,0.7491109388838151,4,0,0,0,1,0,1.3969925121892337
44196397,elonmusk,220138026.93725023,0.1064898827898723,8,0.051655489856925745,0.9460807038897647,4,2,0,0,1,0,1.5523525639128755
44196397,elonmusk,220296392.15532324,0.1064898827898723,2,0.05000466755785901,0.5973301675323068,0,1,1,1,0,0,0.9689348240949593
44196397,elonmusk,220111822.86803842,0.1064898827898723,6,0.04864891690831401,0.6350177022932673,3,0,0,0,1,0,1.0192907414367716
44196397,elonmusk,220477769.35634613,0.1064898827898723,7,0.1306415304629021,0.8398862523597248,0,0,0,1,0,0,1.368295954838561
44196397,elonmusk,220377686.1719948,0.1064898827898723,4,0.04299799340257583,0.7002385814715744,2,1,1,0,1,0,1.310423344565767
44196397,elonmusk,219916883.83989185,0.1064898827898723,7,0.03898369212477468,0.5824892499026388,2,2,0,0,0,1,1.1595715613229216
44196397,elonmusk,220015289.73261788,0.1064898827898723,6,0.10447188428612623,0.8868012113732602,0,0,0,0,1,0,1.3076098287761435
44196397,elonmusk,220672139.5251131,0.1064898827898723,5,0.09160389530108055,0.8069682519727922,2,1,0,1,0,0,1.2238001679087689
44196397,elonmusk,220277810.84729955,0.1064898827898723,7,0.13778706114966235,0.6739599695625166,1,2,1,0,0,1,1.5275776335235014
44196397,elonmusk,219713114.26579192,0.1064898827898723,5,0.08389520700768732,0.9114431781286461,1,0,1,0,0,1,1.4723224430685822
236699098,KylieJenner,39494637.74023965,-0.4358287655396924,5,0.05271277094214849,0.7722621992316259,3,1,0,1,0,0,0.7376500720807191
